site,horizon,model,MAE_u10,RMSE_u10,MAE_v10,RMSE_v10
JA002,7.5,ABED,3.784705853628877,4.766277529025332,1.779316412734701,2.346722935305838
JA002,7.5,ECMWF,15.046445168618504,17.394815579744282,6.205312321718635,7.347287869237853
JA002,7.25,ABED,3.7166943685494753,4.685238168505703,1.74241164429726,2.299349244916988
JA002,7.25,ECMWF,15.110995927438337,17.443435224919064,6.174285904309516,7.300744806973369
JA002,0.0,ABED,3.496482577674636,4.402273271007173,1.6705829938958832,2.135798777702474
JA002,0.0,ECMWF,15.071377165820468,17.160046638134244,6.01923474240802,7.216244919785089
JA002,0.25,ABED,3.7342556250724392,4.654273802358429,1.688013370687974,2.1573836141000964
JA002,0.25,ECMWF,15.062597764832002,17.16038964651849,6.024963169142062,7.219899462006224
JA002,0.5,ABED,3.572183185287805,4.455374052370856,1.659499530692985,2.1293081405955467
JA002,0.5,ECMWF,15.057304216834066,17.16589405017801,6.02590630375607,7.213310390901379
JA002,0.75,ABED,3.545973554944309,4.431373584482504,1.6607076249133874,2.148551529497834
JA002,0.75,ECMWF,15.048520617707497,17.168899151616063,6.031592556179385,7.212550763827405
JA002,1.0,ABED,3.5289756170074855,4.395451354475222,1.657724058548059,2.147854637702295
JA002,1.0,ECMWF,15.06076998522695,17.19187490699176,6.03579759087214,7.208400909393162
JA002,1.25,ABED,3.3777627655841664,4.1999677898352505,1.6451978293726994,2.133168707520144
JA002,1.25,ECMWF,15.06396451178135,17.2077709869732,6.041369322747569,7.202253124746036
JA002,1.5,ABED,3.3681414161100345,4.182780883057359,1.6294163283125824,2.1163008539460324
JA002,1.5,ECMWF,15.054688677470832,17.20856759898927,6.037545453682422,7.19679293086232
JA002,1.75,ABED,3.4058261624906727,4.2125753306971125,1.6252370227082102,2.0862621573107374
JA002,1.75,ECMWF,15.04366876330309,17.207496187063175,6.033907383605075,7.1951143665630575
JA002,2.0,ABED,3.380711625305855,4.164195730246285,1.6274946548540712,2.0790826067718435
JA002,2.0,ECMWF,15.032690334490642,17.206933077232264,6.033172887422995,7.193696961049612
JA002,2.25,ABED,3.3220484357801054,4.173752588532335,1.6276988121772822,2.087256869597753
JA002,2.25,ECMWF,15.024801058376621,17.208990971522418,6.031156589608974,7.189519780815207
JA002,2.5,ABED,3.3554417391975235,4.190134824005092,1.5886320218874503,2.07224292927056
JA002,2.5,ECMWF,15.0171990818308,17.213650894688403,6.026660062200637,7.18372869406288
JA002,2.75,ABED,3.368133020312858,4.185491403970719,1.6104188427634654,2.1020294409581552
JA002,2.75,ECMWF,15.015003554032903,17.22198125132608,6.02536064907846,7.18165372996588
JA002,3.0,ABED,3.3634683180533282,4.198301813988224,1.5824197535287707,2.0593796207739925
JA002,3.0,ECMWF,15.031646072185444,17.244810394929445,6.02555288007873,7.179313411777746
JA002,3.25,ABED,3.4065373202362523,4.239322664174598,1.5595953685940582,2.0129826031315186
JA002,3.25,ECMWF,15.033678338126894,17.258312702695562,6.028109281942968,7.180482576197047
JA002,3.5,ABED,3.4170422256847313,4.259178694054181,1.5522092565170003,2.0053869827631976
JA002,3.5,ECMWF,15.041277888231514,17.272859460543955,6.034313684783304,7.184327178624326
JA002,3.75,ABED,3.3811577382514737,4.193928672601498,1.5694294244846485,2.0038854699029223
JA002,3.75,ECMWF,15.05897461380691,17.290257641518,6.037724843482634,7.184691238652415
JA002,4.0,ABED,3.3376794224604964,4.132925432318645,1.5907645137190698,2.017958037438907
JA002,4.0,ECMWF,15.062290707264188,17.302458416843674,6.0385519433864525,7.181336416006848
JA002,4.25,ABED,3.349516621869901,4.117000985030459,1.6160289228636824,2.0467621170596533
JA002,4.25,ECMWF,15.081996651533837,17.32730398845755,6.044557870164698,7.174083806098594
JA002,4.5,ABED,3.3712338035216645,4.122473764044349,1.619577563446503,2.06212551497236
JA002,4.5,ECMWF,15.088688587353543,17.342790103673696,6.04925792134877,7.1765268915345635
JA002,4.75,ABED,3.39636658400727,4.169842601242304,1.6303918168112153,2.080375034060906
JA002,4.75,ECMWF,15.089869491962487,17.35322424646576,6.061898440329689,7.182458047004563
JA002,5.0,ABED,3.4189405915716176,4.2099023909849675,1.6223284605273398,2.0754459701639703
JA002,5.0,ECMWF,15.105012859742821,17.372413440554375,6.063719374309656,7.182257095457362
JA002,5.25,ABED,3.4457359486168215,4.257975117640173,1.635538142895801,2.0917973473828195
JA002,5.25,ECMWF,15.111922635377828,17.38668430827824,6.058736558886035,7.177557865598823
JA002,5.5,ABED,3.4387137974695405,4.2697706875015875,1.6444364742267563,2.1178761391342174
JA002,5.5,ECMWF,15.101938775409185,17.381558984976046,6.071238422850469,7.187059802486218
JA002,5.75,ABED,3.474047056743875,4.321774505368435,1.6425245672499296,2.1144658931690166
JA002,5.75,ECMWF,15.124737526914688,17.405254415480783,6.078776970236795,7.192536056808989
JA002,6.0,ABED,3.534746149846475,4.4096922584164195,1.6572453568729506,2.137506830628177
JA002,6.0,ECMWF,15.156755288884707,17.434253334897857,6.0793463732362865,7.1947733175999025
JA002,6.25,ABED,3.556413810785708,4.4593257417934495,1.6664444245790055,2.155226968286112
JA002,6.25,ECMWF,15.158007545121684,17.446734032448628,6.092390207926581,7.20408382368251
JA002,6.5,ABED,3.599037038056737,4.518620612596178,1.6791394824082915,2.180149373639563
JA002,6.5,ECMWF,15.149076808350204,17.450047445194777,6.108445004138798,7.2138411216488505
JA002,6.75,ABED,3.6516720401511216,4.59467236516832,1.6870824725859468,2.193469142380311
JA002,6.75,ECMWF,15.145470289615332,17.455691287623004,6.131080341749718,7.233551174737948
JA002,7.0,ABED,3.6678354415748466,4.627241048903703,1.70944674783999,2.2335546837287352
JA002,7.0,ECMWF,15.156826575830776,17.478625358420764,6.144549757076771,7.246602652853705
KA002,7.75,ABED,3.2267774416011217,4.165563628852159,2.97549762887341,3.757380514739102
KA002,7.75,ECMWF,11.460370377592104,14.130208108815728,10.520102649765995,12.79086546151211
KA002,7.5,ABED,3.139954797391731,4.036736191057911,2.9548068953714774,3.68718086414898
KA002,7.5,ECMWF,11.535643348826929,14.229976095203204,10.571879829462054,12.87277404215894
KA002,7.25,ABED,3.1125939519757306,3.9600364311097165,2.9044554262520057,3.6139848142373885
KA002,7.25,ECMWF,11.608901572603683,14.330219882722533,10.624810207591661,12.962221510720843
KA002,0.0,ABED,2.872923274579405,3.7424557618749423,2.494627731057202,3.1539685849211145
KA002,0.0,ECMWF,11.794507844944302,14.856426411206835,11.489788972877243,14.429219303567972
KA002,0.25,ABED,3.0012451561461737,3.8848215386121066,2.5215866009315446,3.196767101295768
KA002,0.25,ECMWF,11.810404486140259,14.865040252416325,11.470606790434237,14.417999556017737
KA002,0.5,ABED,3.0931222896834387,3.9897297324509955,2.5204035222091643,3.2032884191440134
KA002,0.5,ECMWF,11.827248648162122,14.866602425637792,11.451112931677475,14.40732540777179
KA002,0.75,ABED,3.1166192324114186,4.045778525569207,2.532636740698945,3.242327629011518
KA002,0.75,ECMWF,11.838290579910971,14.862585803052607,11.438130512964078,14.400456862849824
KA002,1.0,ABED,3.1286739269878026,4.064873564940917,2.5574201060431627,3.296910138892019
KA002,1.0,ECMWF,11.845741488774182,14.858996498551209,11.4187098050851,14.380505581956749
KA002,1.25,ABED,3.095346979234541,4.029757810537631,2.5770006714017777,3.2935033076835976
KA002,1.25,ECMWF,11.856813492331362,14.867453393990656,11.394165424352327,14.34734976715874
KA002,1.5,ABED,3.055085580308452,4.01974632674017,2.5605397529772715,3.2635773524586433
KA002,1.5,ECMWF,11.865916476209854,14.867870709256092,11.358773823611092,14.292202171263623
KA002,1.75,ABED,3.0536223418653363,4.031749879675906,2.547215819995096,3.243420726816805
KA002,1.75,ECMWF,11.86978365459925,14.86332025316786,11.328849645530713,14.241655624743487
KA002,2.0,ABED,3.0249187864099993,4.016383730695235,2.55608871239035,3.2471245100969877
KA002,2.0,ECMWF,11.88197784648864,14.863586042143767,11.30330221478716,14.189468051512408
KA002,2.25,ABED,3.032469802031604,4.012704760259143,2.578644772607572,3.264465901609836
KA002,2.25,ECMWF,11.896195473034025,14.860545700252809,11.272210256415603,14.130451455718926
KA002,2.5,ABED,3.116018508558895,4.066913550582903,2.574374078445351,3.2925112523271283
KA002,2.5,ECMWF,11.90747691471587,14.865109848275637,11.252803488616498,14.08824943677582
KA002,2.75,ABED,3.122404394245158,4.041900994353369,2.572458771217498,3.2573847843787647
KA002,2.75,ECMWF,11.91094044268227,14.86263569911719,11.235079050769334,14.043840546370374
KA002,3.0,ABED,3.0826668319867103,3.9964808715446303,2.5201941463248887,3.1628473935787476
KA002,3.0,ECMWF,11.910068432673569,14.860056079249128,11.208611595912664,13.998719917317029
KA002,3.25,ABED,3.0469622803238137,3.93719051167583,2.4791871024719017,3.1138157205623416
KA002,3.25,ECMWF,11.906427533838855,14.849183120527364,11.18324767737914,13.948190560074726
KA002,3.5,ABED,3.016236319383948,3.8694602756699,2.443188740312199,3.075099514899502
KA002,3.5,ECMWF,11.913816652216932,14.855057517687964,11.15030060606686,13.889853223588066
KA002,3.75,ABED,2.956887733361563,3.789505190186081,2.488552497428221,3.132270799805044
KA002,3.75,ECMWF,11.919111133802087,14.858518674806895,11.130277371558433,13.850130409955185
KA002,4.0,ABED,2.9931685568081545,3.80733537943909,2.533867877512021,3.2171801627778285
KA002,4.0,ECMWF,11.92058246318908,14.853279051384167,11.105276648971909,13.80224477768861
KA002,4.25,ABED,3.012630567747555,3.8108496304440194,2.598256266704444,3.2884257742892387
KA002,4.25,ECMWF,11.91745540226331,14.84558652415714,11.083380877627345,13.758357953090412
KA002,4.5,ABED,2.9863047149054527,3.795476947795123,2.6166377854245226,3.303125700186487
KA002,4.5,ECMWF,11.906456528186045,14.828999351298554,11.061631717930348,13.715257891118945
KA002,4.75,ABED,3.024355182126433,3.861799158581959,2.630424627922296,3.288460398579189
KA002,4.75,ECMWF,11.90110259625698,14.818192743054965,11.034146558733482,13.653866220450547
KA002,5.0,ABED,3.0251184404777924,3.8462763955998764,2.65201030977215,3.303383956249571
KA002,5.0,ECMWF,11.866446345112088,14.769381110415882,11.009895227549404,13.595685793707778
KA002,5.25,ABED,3.023611293975538,3.8405304038729406,2.689891321475015,3.346096255091764
KA002,5.25,ECMWF,11.842219428331637,14.724970223883789,10.993333092752009,13.54007552430043
KA002,5.5,ABED,3.023829134082016,3.81814751584909,2.7270926160548843,3.3918927006784254
KA002,5.5,ECMWF,11.811216561168681,14.6782265472132,10.964264905124576,13.490270823520824
KA002,5.75,ABED,3.032609519253019,3.849788184262607,2.74966029927833,3.428980312332089
KA002,5.75,ECMWF,11.792029137302888,14.629024925620143,10.928241402756539,13.434258549034286
KA002,6.0,ABED,3.069529142139028,3.900130742882453,2.761454832218023,3.4412301677764527
KA002,6.0,ECMWF,11.777715240980292,14.594947314816764,10.87161533988723,13.34620822176599
KA002,6.25,ABED,3.073646642431636,3.934725236879607,2.7823088528298565,3.479508746155871
KA002,6.25,ECMWF,11.76028123667953,14.565336815123601,10.823823667493084,13.262217192167371
KA002,6.5,ABED,3.0583470920604876,3.9304702174035686,2.779503874773563,3.509716241399954
KA002,6.5,ECMWF,11.73120185858498,14.525347680322568,10.777952645531467,13.190916338452102
KA002,6.75,ABED,3.0293007087529986,3.9175059109088295,2.8185901109827682,3.5516051643880453
KA002,6.75,ECMWF,11.701177529043585,14.476591845108072,10.726708095705666,13.114773848249765
KA002,7.0,ABED,3.080060969447521,3.941254990685937,2.8663295137230307,3.5887850326258044
KA002,7.0,ECMWF,11.67061314212624,14.415382990225144,10.68400108052577,13.054666462636407
MB,7.75,ABED,2.9692253193670983,3.7619640296715424,2.2472551857635965,2.8272886360170393
MB,7.75,ECMWF,11.37951122022381,13.6421777609704,8.94656950702376,11.237626435185453
MB,7.5,ABED,2.9979205257014225,3.8018928993146774,2.170987975060646,2.7520888316082606
MB,7.5,ECMWF,11.433084333188047,13.700510172446585,8.971433331821064,11.267495632946895
MB,7.25,ABED,2.9227341005676672,3.7661654725423426,2.1594180937194705,2.7040702467028073
MB,7.25,ECMWF,11.486169190283276,13.757740548862776,9.010994081536161,11.32343808120789
MB,0.0,ABED,2.441697683185339,3.128750401839124,2.0214606162720945,2.661153594557157
MB,0.0,ECMWF,11.786305746654184,14.348188559196728,9.654927372748583,12.165379105007506
MB,0.25,ABED,2.517700287620308,3.2084131982927935,2.0776655491113236,2.7175847437852476
MB,0.25,ECMWF,11.802376341563267,14.358004360354382,9.632871792542693,12.136624868031513
MB,0.5,ABED,2.545355477732075,3.250903411448242,2.0950704518309218,2.7216026806639735
MB,0.5,ECMWF,11.812776985924598,14.36415010414004,9.614178439848557,12.116621266091478
MB,0.75,ABED,2.551541450743874,3.2755384961174756,2.0884398072608747,2.706080088743589
MB,0.75,ECMWF,11.813780701874444,14.362549237653493,9.59507522401788,12.0947402688496
MB,1.0,ABED,2.5342895023626504,3.272389096265591,2.0731123811506644,2.686623529732888
MB,1.0,ECMWF,11.81379327581444,14.362356465140982,9.568131331741778,12.060254750578945
MB,1.25,ABED,2.518290828270206,3.2637759083728275,2.046125006787005,2.6504566346205816
MB,1.25,ECMWF,11.824395243674358,14.367899387402899,9.548834884882574,12.034829887018443
MB,1.5,ABED,2.5164803147244337,3.274923952090177,2.0247796149327395,2.6293233478957245
MB,1.5,ECMWF,11.825219404139421,14.364053422538385,9.527395900207548,12.002239138852328
MB,1.75,ABED,2.5271381030284705,3.268739656572269,2.0400411077184955,2.638145256213821
MB,1.75,ECMWF,11.821527631274938,14.357436046650692,9.505646587730835,11.974400931319472
MB,2.0,ABED,2.5595839467264065,3.296774583329299,2.0390930624051102,2.625211182816794
MB,2.0,ECMWF,11.822768082595228,14.350295700461038,9.493730419254659,11.959941081013566
MB,2.25,ABED,2.559329689002449,3.323044916586328,2.019512162743986,2.6182665925462816
MB,2.25,ECMWF,11.825064160742617,14.342960266783384,9.479003474406342,11.941485688741867
MB,2.5,ABED,2.5608505959358823,3.332066846003864,2.0401772438266224,2.6357842314016673
MB,2.5,ECMWF,11.831385788495396,14.334701668201165,9.465948632427912,11.926569956271841
MB,2.75,ABED,2.578678791411221,3.3394329715230295,2.072496304172091,2.645052661650085
MB,2.75,ECMWF,11.824302994280256,14.311890416454203,9.445932735984181,11.900702648888714
MB,3.0,ABED,2.605294687086129,3.4028869189133393,2.0446573788161717,2.615792915821257
MB,3.0,ECMWF,11.822891782432258,14.298175334817651,9.42238339902162,11.863657084989773
MB,3.25,ABED,2.6146110455928877,3.430579389933612,2.050515556631779,2.638608660118168
MB,3.25,ECMWF,11.824791510437022,14.290589297451039,9.400326009259814,11.828770510743151
MB,3.5,ABED,2.566851851316767,3.384229221892961,2.0729109605052294,2.6525726126309053
MB,3.5,ECMWF,11.832526191009567,14.286176891678815,9.392632480672296,11.806569101992277
MB,3.75,ABED,2.5605086467866958,3.3464476902678952,2.0830366736346924,2.6505708471892593
MB,3.75,ECMWF,11.831372598358602,14.26459915847423,9.386845916789888,11.790660706718592
MB,4.0,ABED,2.5894879448601853,3.340594651822044,2.0586163095289964,2.610004286130484
MB,4.0,ECMWF,11.83617142298929,14.248154141993886,9.380642609395496,11.767013233319325
MB,4.25,ABED,2.6069088392750412,3.3598476194750626,2.019963069743134,2.5782103945148678
MB,4.25,ECMWF,11.824774694716874,14.221364525202121,9.360666190013772,11.739891018576348
MB,4.5,ABED,2.5840862839881864,3.3544403243178658,2.010671741397874,2.559249649090743
MB,4.5,ECMWF,11.818330509570384,14.202229710661785,9.336691489357811,11.709614303771207
MB,4.75,ABED,2.547731355486366,3.3285063262861923,2.0017768322006586,2.5438633206865915
MB,4.75,ECMWF,11.81234885003561,14.18403690806126,9.321619163915434,11.687098959998398
